Time(s),Vout(V),Iload(A)
0.0254100,-39.8235,0.54202
0.0254200,-39.7324,0.54715
0.0254300,-40.3674,0.55489
0.0254400,-40.8874,0.44598
0.0254500,-41.8948,0.30850
0.0254600,-42.5468,0.28366
0.0254700,-43.9779,0.32758
0.0254800,-45.1558,0.31301
0.0254900,-45.8097,0.24056
0.0255000,-45.7350,0.04101
0.0255100,-46.7768,0.00820
0.0255200,-48.1594,-0.06641
0.0255300,-48.9910,-0.07133
0.0255400,-48.9325,-0.09146
0.0255500,-50.3394,-0.07636
0.0255600,-50.3737,-0.11859
0.0255700,-50.8535,-0.27030
0.0255800,-51.8711,-0.28098
0.0255900,-53.3476,-0.19388
0.0256000,-54.1543,-0.39934
0.0256100,-55.0874,-0.44790
0.0256200,-55.7913,-0.32483
0.0256300,-56.3622,-0.50941
0.0256400,-56.9950,-0.56080
0.0256500,-58.3730,-0.58342
0.0256600,-58.9724,-0.53407
0.0256700,-59.0922,-0.49620
0.0256800,-59.9512,-0.69682
0.0256900,-60.9984,-0.64900
0.0257000,-61.0393,-0.71661
0.0257100,-62.2778,-0.74363
0.0257200,-63.4262,-0.74058
0.0257300,-63.5268,-0.74198
0.0257400,-63.8712,-0.84537
0.0257500,-64.3917,-0.77506
0.0257600,-65.3207,-0.96440
0.0257700,-66.6718,-0.84980
0.0257800,-66.7503,-0.91914
0.0257900,-68.1967,-0.90827
0.0258000,-68.1653,-0.99946
0.0258100,-69.8076,-0.99557
0.0258200,-69.3940,-0.97928
0.0258300,-70.1181,-1.12427
0.0258400,-70.8927,-1.15927
0.0258500,-72.4448,-1.10094
0.0258600,-72.3314,-1.12876
0.0258700,-74.3276,-1.17006
0.0258800,-74.3155,-1.23018
0.0258900,-75.4591,-1.20308
0.0259000,-75.3613,-1.18709
0.0259100,-76.1005,-1.21494
0.0259200,-77.3785,-1.25410
0.0259300,-77.5794,-1.29947
0.0259400,-79.2219,-1.40914
0.0259500,-78.4654,-1.34829
0.0259600,-80.2263,-1.46793
0.0259700,-81.0158,-1.46185
0.0259800,-80.9092,-1.39016
0.0259900,-82.1307,-1.43749
0.0260000,-83.3357,-1.56421
0.0260100,-83.8917,-1.52422
0.0260200,-83.6011,-1.59003
0.0260300,-84.1500,-1.59942
0.0260400,-85.9438,-1.45074
0.0260500,-86.2578,-1.44731
0.0260600,-87.1026,-1.57171
0.0260700,-87.8946,-1.63782
0.0260800,-88.0842,-1.53606
0.0260900,-89.2637,-1.69307
0.0261000,-89.1342,-1.59871
0.0261100,-89.1249,-1.68897
0.0261200,-90.2952,-1.69670
0.0261300,-91.1653,-1.58679
0.0261400,-92.1887,-1.72522
0.0261500,-91.6933,-1.58523
0.0261600,-92.3838,-1.60976
0.0261700,-93.2228,-1.61218
0.0261800,-94.9229,-1.70981
0.0261900,-95.2764,-1.68813
0.0262000,-95.0160,-1.63678
0.0262100,-95.4103,-1.72690
0.0262200,-96.8667,-1.65609
0.0262300,-96.7074,-1.79167
0.0262400,-97.2970,-1.75256
0.0262500,-97.8699,-1.79345
0.0262600,-98.4807,-1.68521
0.0262700,-99.1567,-1.64101
0.0262800,-99.8886,-1.78283
0.0262900,-100.9593,-1.68706
0.0263000,-101.3340,-1.78232
0.0263100,-101.7568,-1.64329
0.0263200,-101.9734,-1.82163
0.0263300,-103.4056,-1.73265
0.0263400,-103.4159,-1.78518
0.0263500,-103.8598,-1.80179
0.0263600,-104.7905,-1.69822
0.0263700,-106.0033,-1.80492
0.0263800,-106.2584,-1.81415
0.0263900,-107.1689,-1.76496
0.0264000,-106.9538,-1.70241
0.0264100,-106.9343,-1.61897
0.0264200,-107.3253,-1.78946
0.0264300,-108.5205,-1.72936
0.0264400,-109.0419,-1.75715
0.0264500,-109.0874,-1.61940
0.0264600,-109.3333,-1.74532
0.0264700,-109.9593,-1.61311
0.0264800,-110.6872,-1.74348
0.0264900,-111.3505,-1.62623
0.0265000,-111.8806,-1.62719
0.0265100,-112.9187,-1.69108
0.0265200,-113.4342,-1.76454
0.0265300,-114.1356,-1.71308
0.0265400,-113.8483,-1.56912
0.0265500,-113.6447,-1.73910
0.0265600,-115.3638,-1.64018
0.0265700,-114.9824,-1.66673
0.0265800,-115.3344,-1.72505
0.0265900,-115.8051,-1.55904
0.0266000,-116.7816,-1.55048
0.0266100,-117.2247,-1.62963
0.0266200,-118.0114,-1.54067
0.0266300,-117.6549,-1.52304
0.0266400,-118.0620,-1.53594
0.0266500,-118.5870,-1.60431
0.0266600,-118.9061,-1.60547
0.0266700,-119.8374,-1.61439
0.0266800,-119.9570,-1.65715
0.0266900,-120.3021,-1.53128
0.0267000,-120.2881,-1.65709
0.0267100,-121.0852,-1.56436
0.0267200,-120.8602,-1.64846
0.0267300,-121.4468,-1.54847
0.0267400,-121.7489,-1.50745
0.0267500,-122.5176,-1.49184
0.0267600,-122.5491,-1.47290
0.0267700,-122.4835,-1.58045
0.0267800,-123.7555,-1.44345
0.0267900,-123.4147,-1.41960
0.0268000,-124.0640,-1.53752
0.0268100,-123.4570,-1.55796
0.0268200,-124.1402,-1.43642
0.0268300,-124.6337,-1.38993
0.0268400,-124.4814,-1.50594
0.0268500,-124.5562,-1.56348
0.0268600,-125.8683,-1.42145
0.0268700,-125.9246,-1.40801
0.0268800,-125.4767,-1.53658
0.0268900,-126.2020,-1.44848
0.0269000,-126.4091,-1.39447
0.0269100,-126.3589,-1.41422
0.0269200,-126.5226,-1.34572
0.0269300,-127.3129,-1.39974
0.0269400,-127.9961,-1.48889
0.0269500,-127.8113,-1.33434
0.0269600,-128.0849,-1.50127
0.0269700,-127.8016,-1.34043
0.0269800,-127.8383,-1.43391
0.0269900,-127.7389,-1.36227
0.0270000,-129.2423,-1.35503
0.0270100,-129.4943,-1.50228
0.0270200,-129.5328,-1.45796
0.0270300,-128.4147,-1.33401
0.0270400,-129.5234,-1.37941
0.0270500,-128.8991,-1.32749
0.0270600,-129.7042,-1.31291
0.0270700,-129.2161,-1.31280
0.0270800,-129.4197,-1.42282
0.0270900,-130.6402,-1.43392
0.0271000,-129.5352,-1.35207
0.0271100,-129.4928,-1.36376
0.0271200,-130.5989,-1.38614
0.0271300,-129.7115,-1.31816
0.0271400,-130.6553,-1.46642
0.0271500,-130.0503,-1.39631
0.0271600,-131.3566,-1.35797
0.0271700,-130.1782,-1.34506
0.0271800,-130.9184,-1.50426
0.0271900,-130.4934,-1.42162
0.0272000,-131.0709,-1.39836
0.0272100,-131.1885,-1.36157
0.0272200,-131.7396,-1.46584
0.0272300,-130.4044,-1.49640
0.0272400,-130.9301,-1.36550
0.0272500,-130.9760,-1.38568
0.0272600,-131.2801,-1.43135
0.0272700,-131.8052,-1.40987
0.0272800,-130.7864,-1.47456
0.0272900,-132.0733,-1.41162
0.0273000,-131.2789,-1.46359
0.0273100,-130.9372,-1.50148
0.0273200,-131.3145,-1.62329
0.0273300,-130.8300,-1.47218
0.0273400,-131.6361,-1.47085
0.0273500,-131.3281,-1.46936
0.0273600,-131.2619,-1.58090
0.0273700,-131.1346,-1.53239
0.0273800,-132.0084,-1.67654
0.0273900,-130.8482,-1.55414
0.0274000,-131.9556,-1.60347
0.0274100,-130.8235,-1.64304
0.0274200,-131.0617,-1.71875
0.0274300,-131.4483,-1.74861
0.0274400,-131.8498,-1.64814
0.0274500,-131.3586,-1.63852
0.0274600,-131.2546,-1.74730
0.0274700,-131.0319,-1.67109
0.0274800,-130.6377,-1.83377
0.0274900,-130.7291,-1.69592
0.0275000,-131.5133,-1.78705
0.0275100,-130.8557,-1.74570
0.0275200,-130.7407,-1.82061
0.0275300,-130.4020,-1.93872
0.0275400,-130.2799,-1.94180
0.0275500,-130.8820,-1.81913
0.0275600,-130.1520,-1.84953
0.0275700,-130.9855,-1.89701
0.0275800,-130.4659,-2.06462
0.0275900,-130.2972,-2.11627
0.0276000,-131.1066,-2.06188
0.0276100,-130.0157,-2.01589
0.0276200,-129.7777,-2.06411
0.0276300,-129.7630,-2.04635
0.0276400,-129.9273,-2.07951
0.0276500,-129.9974,-2.24481
0.0276600,-130.6385,-2.20942
0.0276700,-130.6107,-2.22047
0.0276800,-130.1613,-2.24588
0.0276900,-129.7791,-2.28586
0.0277000,-129.6552,-2.39439
0.0277100,-129.9985,-2.40698
0.0277200,-129.8963,-2.31700
0.0277300,-130.2108,-2.39711
0.0277400,-129.6214,-2.40338
0.0277500,-129.2821,-2.48463
0.0277600,-129.2954,-2.48767
0.0277700,-129.8949,-2.54280
0.0277800,-128.9379,-2.66024
0.0277900,-130.3039,-2.72936
0.0278000,-129.0026,-2.61878
0.0278100,-129.7702,-2.77076
0.0278200,-129.7942,-2.73203
0.0278300,-129.3584,-2.88868
0.0278400,-129.8515,-2.89850
0.0278500,-129.7262,-2.88583
0.0278600,-129.5612,-2.90832
0.0278700,-129.1471,-2.96958
0.0278800,-128.7438,-3.08621
0.0278900,-128.7018,-3.08054
0.0279000,-129.8737,-3.05325
0.0279100,-129.3494,-3.16980
0.0279200,-128.8546,-3.12965
0.0279300,-129.0202,-3.22734
0.0279400,-128.4461,-3.21260
0.0279500,-129.6494,-3.24374
0.0279600,-128.6515,-3.40275
0.0279700,-128.6285,-3.46195
0.0279800,-128.6075,-3.51829
0.0279900,-129.3651,-3.40199
0.0280000,-128.7868,-3.47816
0.0280100,-129.5221,-3.62901
0.0280200,-129.8134,-3.71205
0.0280300,-129.6748,-3.61038
0.0280400,-130.0448,-3.78573
0.0280500,-129.5106,-3.81867
0.0280600,-128.9633,-3.85514
0.0280700,-129.4670,-3.98229
0.0280800,-129.5475,-3.92871
0.0280900,-129.5584,-4.00160
0.0281000,-129.9659,-3.97759
0.0281100,-130.3902,-4.04167
0.0281200,-130.1176,-4.17995
0.0281300,-129.6501,-4.24084
0.0281400,-129.8903,-4.26597
0.0281500,-130.2363,-4.30632
0.0281600,-130.5261,-4.44016
0.0281700,-130.2060,-4.49702
0.0281800,-129.6796,-4.47743
0.0281900,-129.8839,-4.60158
0.0282000,-130.3520,-4.57309
0.0282100,-130.6376,-4.65067
0.0282200,-130.2118,-4.77914
0.0282300,-131.0954,-4.76394
0.0282400,-131.3837,-4.90828
0.0282500,-131.8774,-4.86640
0.0282600,-130.9924,-4.89316
0.0282700,-132.0166,-4.96223
0.0282800,-130.9611,-5.08262
0.0282900,-132.0768,-5.12481
0.0283000,-131.9232,-5.07500
0.0283100,-132.8213,-5.18179
0.0283200,-132.4131,-5.35838
0.0283300,-133.0239,-5.42750
0.0283400,-133.3489,-5.34275
0.0283500,-132.6772,-5.54232
0.0283600,-132.4494,-5.53506
0.0283700,-133.2984,-5.48236
0.0283800,-134.1639,-5.65922
0.0283900,-133.9421,-5.64766
0.0284000,-134.4195,-5.68274
0.0284100,-133.3742,-5.71193
0.0284200,-134.3317,-5.81667
0.0284300,-134.5870,-5.88038
0.0284400,-135.4854,-5.99573
0.0284500,-134.6788,-6.08892
0.0284600,-134.5872,-6.18591
0.0284700,-135.6903,-6.18383
0.0284800,-135.2994,-6.28542
0.0284900,-136.6235,-6.38612
0.0285000,-136.2763,-6.36218
0.0285100,-137.3183,-6.37998
0.0285200,-137.5312,-6.40403
0.0285300,-137.3508,-6.55681
0.0285400,-137.4878,-6.49811
0.0285500,-138.4948,-6.73558
0.0285600,-138.7941,-6.66645
0.0285700,-138.2177,-6.83765
0.0285800,-138.2562,-6.77033
0.0285900,-139.6943,-6.99597
0.0286000,-139.9328,-6.87097
0.0286100,-139.6700,-7.10812
0.0286200,-140.0428,-7.15866
0.0286300,-140.1836,-7.11392
0.0286400,-140.2931,-7.15190
0.0286500,-140.8828,-7.26642
0.0286600,-141.5779,-7.27283
0.0286700,-141.7405,-7.39773
0.0286800,-141.4194,-7.36067
0.0286900,-141.9261,-7.54419
0.0287000,-142.9415,-7.66498
0.0287100,-143.4069,-7.55498
0.0287200,-142.6839,-7.77475
0.0287300,-143.5903,-7.68417
0.0287400,-144.3776,-7.90389
0.0287500,-144.3658,-7.80125
0.0287600,-145.3385,-7.85659
0.0287700,-144.8305,-7.89636
0.0287800,-145.7497,-8.02142
0.0287900,-146.0128,-8.19481
0.0288000,-146.6717,-8.17133
0.0288100,-146.8111,-8.18824
0.0288200,-147.3780,-8.22766
0.0288300,-147.9816,-8.29146
0.0288400,-148.1552,-8.41812
0.0288500,-148.1417,-8.50515
0.0288600,-148.7770,-8.54843
0.0288700,-149.1644,-8.58288
0.0288800,-148.7635,-8.69950
0.0288900,-150.3024,-8.71695
0.0289000,-149.5412,-8.67581
0.0289100,-150.9649,-8.84329
0.0289200,-150.4817,-8.84538
0.0289300,-150.9376,-8.88642
0.0289400,-151.5953,-8.92729
0.0289500,-151.6070,-8.96699
0.0289600,-152.4209,-9.10023
0.0289700,-153.1246,-9.21014
0.0289800,-153.2499,-9.13866
0.0289900,-153.3598,-9.28072
0.0290000,-154.5220,-9.25520
0.0290100,-154.4056,-9.32189
0.0290200,-155.0530,-9.32205
0.0290300,-156.0477,-9.43132
0.0290400,-156.2454,-9.53807
0.0290500,-156.5466,-9.63716
0.0290600,-157.0361,-9.53524
0.0290700,-157.4214,-9.66797
0.0290800,-156.9989,-9.62624
0.0290900,-157.4844,-9.79279
0.0291000,-158.7104,-9.73437
0.0291100,-158.1876,-9.78331
0.0291200,-158.1650,-9.89941
0.0291300,-159.1715,-9.97962
0.0291400,-159.0621,-10.00922
0.0291500,-159.9004,-10.06260
0.0291600,-160.2205,-10.15057
0.0291700,-160.5335,-10.08595
0.0291800,-160.5334,-10.18417
0.0291900,-160.9595,-10.20455
0.0292000,-162.3463,-10.24908
0.0292100,-162.7204,-10.40939
0.0292200,-162.6512,-10.39337
0.0292300,-162.8485,-10.43585
0.0292400,-163.2317,-10.46105
0.0292500,-163.5266,-10.45303
0.0292600,-163.8313,-10.55680
0.0292700,-164.2770,-10.60506
0.0292800,-164.6061,-10.62157
0.0292900,-164.3081,-10.57797
0.0293000,-165.3514,-10.64401
0.0293100,-166.1258,-10.82263
0.0293200,-166.1734,-10.82092
0.0293300,-166.0391,-10.73401
0.0293400,-166.4560,-10.94562
0.0293500,-166.0719,-11.00299
0.0293600,-167.4401,-11.00062
0.0293700,-167.7018,-10.92713
0.0293800,-166.6936,-11.04418
0.0293900,-167.9947,-10.98295
0.0294000,-167.5942,-11.07565
0.0294100,-168.6576,-11.09244
0.0294200,-167.9808,-11.14528
0.0294300,-168.3265,-11.24297
0.0294400,-168.2979,-11.23125
0.0294500,-169.5823,-11.19684
0.0294600,-168.8395,-11.30126
0.0294700,-169.2833,-11.42041
0.0294800,-169.6609,-11.40417
0.0294900,-170.7263,-11.45675
0.0295000,-170.3307,-11.41841
0.0295100,-170.1902,-11.43465
0.0295200,-170.8246,-11.52567
0.0295300,-170.6638,-11.58555
0.0295400,-171.6340,-11.49275
0.0295500,-170.7450,-11.52146
0.0295600,-171.4241,-11.61438
0.0295700,-170.8834,-11.64924
0.0295800,-170.8498,-11.62471
0.0295900,-171.6239,-11.63362
0.0296000,-171.8640,-11.73639
0.0296100,-171.5037,-11.70839
0.0296200,-172.3135,-11.81218
0.0296300,-172.2166,-11.72306
0.0296400,-172.1224,-11.80517
0.0296500,-172.3581,-11.90748
0.0296600,-172.3879,-11.96392
0.0296700,-172.5166,-11.99051
0.0296800,-172.2307,-11.91631
0.0296900,-172.5820,-12.02458
0.0297000,-173.0932,-12.05992
0.0297100,-172.2470,-11.94962
0.0297200,-173.4293,-12.10143
0.0297300,-172.4781,-12.04701
0.0297400,-172.8972,-12.05196
0.0297500,-172.4225,-12.12234
0.0297600,-172.1577,-12.06311
0.0297700,-173.3496,-12.14440
0.0297800,-172.5840,-12.13891
0.0297900,-172.6597,-12.25247
0.0298000,-173.0430,-12.17815
0.0298100,-172.2535,-12.22987
0.0298200,-172.6521,-12.24577
0.0298300,-172.8346,-12.17136
0.0298400,-171.9235,-12.16797
0.0298500,-172.2128,-12.30132
0.0298600,-172.0627,-12.21097
0.0298700,-171.7884,-12.38500
0.0298800,-172.2266,-12.22946
0.0298900,-171.5922,-12.29106
0.0299000,-172.6424,-12.29046
0.0299100,-171.5363,-12.29229
0.0299200,-172.0397,-12.44653
0.0299300,-171.4048,-12.43262
0.0299400,-171.0605,-12.39063
0.0299500,-171.6539,-12.32251
0.0299600,-172.1333,-12.33842
0.0299700,-171.9976,-12.52537
0.0299800,-171.1095,-12.46017
0.0299900,-171.7054,-12.40664
0.0300000,-171.1462,-12.40224
0.0300100,-170.9795,-12.51532
0.0300200,-170.5593,-12.48478
0.0300300,-170.7995,-12.59984
0.0300400,-169.6398,-12.58046
0.0300500,-169.2726,-12.45663
0.0300600,-170.4627,-12.55765
0.0300700,-169.0704,-12.50247
0.0300800,-169.1253,-12.60458
0.0300900,-169.0174,-12.47320
0.0301000,-168.4014,-12.50754
0.0301100,-168.8431,-12.60376
0.0301200,-168.2515,-12.50952
0.0301300,-168.7782,-12.59753
0.0301400,-168.2810,-12.61425
0.0301500,-167.4654,-12.64373
0.0301600,-168.2202,-12.51200
0.0301700,-167.5726,-12.59844
0.0301800,-167.6404,-12.67914
0.0301900,-167.2065,-12.67385
0.0302000,-166.3427,-12.71629
0.0302100,-166.3466,-12.54996
0.0302200,-165.8041,-12.64372
0.0302300,-166.1327,-12.70834
0.0302400,-165.8118,-12.67878
0.0302500,-164.6570,-12.67077
0.0302600,-164.6181,-12.65453
0.0302700,-164.2670,-12.56040
0.0302800,-163.7285,-12.68492
0.0302900,-163.9294,-12.64211
0.0303000,-163.4302,-12.67979
0.0303100,-163.6296,-12.72250
0.0303200,-163.1091,-12.67589
0.0303300,-162.8733,-12.60750
0.0303400,-161.9814,-12.75183
0.0303500,-161.3050,-12.70079
0.0303600,-162.1327,-12.62749
0.0303700,-161.4297,-12.63507
0.0303800,-160.9323,-12.65883
0.0303900,-160.9892,-12.75041
0.0304000,-159.6411,-12.62975
0.0304100,-159.0241,-12.73938
0.0304200,-158.8656,-12.69090
0.0304300,-159.0379,-12.69773
0.0304400,-158.1290,-12.72460
0.0304500,-158.3097,-12.69543
0.0304600,-157.9186,-12.68837
0.0304700,-157.1071,-12.78211
0.0304800,-156.9255,-12.61448
0.0304900,-157.4514,-12.71313
0.0305000,-156.7742,-12.65676
0.0305100,-156.3938,-12.62960
0.0305200,-156.4296,-12.65028
0.0305300,-155.3507,-12.60370
0.0305400,-154.3766,-12.78716
0.0305500,-153.8558,-12.75211
0.0305600,-154.2310,-12.66119
0.0305700,-153.1054,-12.67404
0.0305800,-153.3282,-12.65785
0.0305900,-152.9484,-12.70986
0.0306000,-152.9986,-12.75452
0.0306100,-151.5390,-12.68693
0.0306200,-151.1788,-12.76815
0.0306300,-150.7716,-12.74822
0.0306400,-151.0039,-12.72125
0.0306500,-151.3408,-12.64845
0.0306600,-150.0854,-12.65239
0.0306700,-150.6041,-12.67662
0.0306800,-149.9011,-12.61827
0.0306900,-149.3616,-12.57906
0.0307000,-148.6638,-12.73813
0.0307100,-148.2475,-12.59100
0.0307200,-147.4649,-12.71255
0.0307300,-146.8089,-12.67519
0.0307400,-146.5855,-12.65101
0.0307500,-146.4209,-12.55410
0.0307600,-146.2987,-12.55029
0.0307700,-146.2865,-12.66300
0.0307800,-145.3046,-12.63605
0.0307900,-145.4983,-12.71623
0.0308000,-144.5043,-12.58337
0.0308100,-145.0993,-12.66299
0.0308200,-144.6803,-12.71740
0.0308300,-144.2409,-12.64501
0.0308400,-143.7120,-12.71198
0.0308500,-142.7246,-12.64165
0.0308600,-142.0887,-12.67952
0.0308700,-141.3441,-12.65173
0.0308800,-141.6778,-12.60479
0.0308900,-140.9188,-12.65493
0.0309000,-140.5898,-12.54182
0.0309100,-140.0703,-12.52303
0.0309200,-140.7707,-12.65758
0.0309300,-138.9933,-12.59269
0.0309400,-139.3966,-12.51434
0.0309500,-139.4347,-12.54066
0.0309600,-138.1711,-12.50142
0.0309700,-138.2536,-12.47882
0.0309800,-137.3156,-12.56790
0.0309900,-137.2512,-12.57372
0.0310000,-137.6991,-12.44881
0.0310100,-136.6832,-12.58771
0.0310200,-136.9925,-12.61730
0.0310300,-135.4908,-12.49675
0.0310400,-135.4013,-12.61041
0.0310500,-135.7980,-12.45302
0.0310600,-135.3501,-12.44544
0.0310700,-134.6017,-12.51960
0.0310800,-134.0933,-12.39623
0.0310900,-134.1759,-12.42260
0.0311000,-133.2974,-12.50705
0.0311100,-133.6536,-12.50856
0.0311200,-131.9403,-12.55918
0.0311300,-131.6300,-12.36477
0.0311400,-132.4343,-12.37394
0.0311500,-131.8756,-12.45284
0.0311600,-131.4468,-12.44959
0.0311700,-130.3088,-12.34616
0.0311800,-129.7484,-12.35873
0.0311900,-130.6604,-12.42921
0.0312000,-129.3106,-12.50663
0.0312100,-128.9118,-12.37367
0.0312200,-129.5664,-12.36935
0.0312300,-128.0370,-12.40701
0.0312400,-127.3768,-12.40532
0.0312500,-128.4869,-12.43886
0.0312600,-127.6520,-12.34434
0.0312700,-127.5584,-12.39244
0.0312800,-126.4242,-12.39270
0.0312900,-125.9470,-12.36271
0.0313000,-125.5031,-12.23721
0.0313100,-125.4712,-12.23149
0.0313200,-124.7873,-12.28064
0.0313300,-124.9844,-12.27941
0.0313400,-124.4472,-12.33574
0.0313500,-124.1470,-12.25391
0.0313600,-123.0649,-12.27965
0.0313700,-124.0124,-12.28817
0.0313800,-123.4396,-12.15000
0.0313900,-122.0982,-12.19452
0.0314000,-121.6918,-12.25310
0.0314100,-122.1046,-12.13336
0.0314200,-121.5852,-12.26558
0.0314300,-121.3452,-12.22601
0.0314400,-120.5040,-12.21989
0.0314500,-120.6537,-12.22005
0.0314600,-120.2407,-12.17824
0.0314700,-119.8638,-12.08575
0.0314800,-118.4854,-12.17722
0.0314900,-119.0004,-12.08244
0.0315000,-118.8843,-12.13550
0.0315100,-117.4087,-12.08294
0.0315200,-116.8986,-11.99900
0.0315300,-116.9635,-12.00455
0.0315400,-117.4834,-11.98502
0.0315500,-116.3489,-11.97892
0.0315600,-116.5566,-11.91269
0.0315700,-115.6191,-11.88835
0.0315800,-115.9125,-12.01958
0.0315900,-114.6409,-11.96273
0.0316000,-113.9773,-11.86292
0.0316100,-114.3166,-11.84454
0.0316200,-114.1556,-11.93677
0.0316300,-112.6828,-11.93098
0.0316400,-113.5125,-11.90398
0.0316500,-112.8425,-11.93022
0.0316600,-111.9874,-11.82100
0.0316700,-112.2126,-11.83998
0.0316800,-111.6546,-11.86841
0.0316900,-111.1873,-11.81092
0.0317000,-109.7365,-11.73038
0.0317100,-109.6495,-11.79676
0.0317200,-109.4869,-11.67282
0.0317300,-109.2307,-11.69219
0.0317400,-108.2992,-11.66486
0.0317500,-108.7658,-11.63292
0.0317600,-107.4471,-11.57649
0.0317700,-107.0430,-11.51307
0.0317800,-106.4141,-11.50834
0.0317900,-105.7653,-11.46228
0.0318000,-105.4706,-11.49982
0.0318100,-105.1685,-11.55249
0.0318200,-105.5009,-11.45578
0.0318300,-104.7497,-11.37383
0.0318400,-104.2610,-11.43692
0.0318500,-102.8902,-11.47366
0.0318600,-102.3437,-11.32274
0.0318700,-103.0696,-11.26033
0.0318800,-101.6300,-11.23116
0.0318900,-101.1698,-11.22136
0.0319000,-101.4216,-11.16318
0.0319100,-101.1036,-11.28398
0.0319200,-100.1134,-11.16483
0.0319300,-99.3711,-11.23776
0.0319400,-98.2854,-11.11397
0.0319500,-99.1960,-11.07985
0.0319600,-98.0489,-11.04928
0.0319700,-97.4567,-11.04450
0.0319800,-96.8341,-10.99796
0.0319900,-95.7625,-11.05679
0.0320000,-95.7670,-10.85825
0.0320100,-95.1950,-10.98739
0.0320200,-95.4732,-10.93277
0.0320300,-93.7308,-10.80777
0.0320400,-94.1472,-10.83679
0.0320500,-92.6836,-10.68961
0.0320600,-92.9554,-10.70519
0.0320700,-91.7126,-10.63131
0.0320800,-90.6750,-10.71215
0.0320900,-90.3560,-10.57844
0.0321000,-89.8209,-10.64769
0.0321100,-89.0177,-10.59892
0.0321200,-89.7914,-10.42290
0.0321300,-89.0419,-10.37951
0.0321400,-87.3799,-10.51934
0.0321500,-86.5651,-10.40776
0.0321600,-86.9914,-10.27970
0.0321700,-86.3561,-10.37586
0.0321800,-85.2512,-10.24906
0.0321900,-84.2196,-10.13474
0.0322000,-84.3375,-10.18477
0.0322100,-83.0784,-10.07048
0.0322200,-82.8151,-10.02479
0.0322300,-82.6139,-9.98614
0.0322400,-81.4641,-9.91934
0.0322500,-81.6924,-9.86824
0.0322600,-79.5698,-9.86846
0.0322700,-79.5958,-9.96115
0.0322800,-79.6885,-9.89463
0.0322900,-77.9033,-9.86480
0.0323000,-77.3451,-9.63653
0.0323100,-77.6381,-9.71357
0.0323200,-76.7149,-9.71467
0.0323300,-75.1796,-9.62767
0.0323400,-74.3211,-9.61463
0.0323500,-74.2524,-9.43484
0.0323600,-73.7639,-9.41517
0.0323700,-72.1754,-9.33219
0.0323800,-71.8417,-9.33687
0.0323900,-71.5330,-9.24735
0.0324000,-71.2295,-9.28382
0.0324100,-70.0788,-9.22137
0.0324200,-68.9818,-9.11526
0.0324300,-68.2812,-9.01289
0.0324400,-67.3337,-8.95486
0.0324500,-66.5164,-9.03607
0.0324600,-66.5817,-8.82616
0.0324700,-65.0899,-8.92769
0.0324800,-64.8153,-8.78657
0.0324900,-63.5779,-8.83720
0.0325000,-63.6051,-8.73018
0.0325100,-62.3333,-8.54654
0.0325200,-61.1908,-8.63190
0.0325300,-61.3041,-8.59226
0.0325400,-60.2937,-8.45858
0.0325500,-59.1774,-8.49597
0.0325600,-58.1738,-8.26270
0.0325700,-57.6649,-8.25787
0.0325800,-56.9264,-8.27932
0.0325900,-56.9784,-8.21680
0.0326000,-56.1108,-8.15449
0.0326100,-54.3596,-7.95529
0.0326200,-54.1292,-7.89243
0.0326300,-53.1834,-7.95080
0.0326400,-53.1013,-7.80308
0.0326500,-51.5103,-7.69799
0.0326600,-50.5452,-7.77002
0.0326700,-49.5104,-7.61034
0.0326800,-49.2354,-7.53010
0.0326900,-47.8512,-7.60832
0.0327000,-46.9679,-7.44589
0.0327100,-46.3444,-7.39706
0.0327200,-46.1990,-7.34157
0.0327300,-45.1060,-7.23134
0.0327400,-43.9281,-7.17954
0.0327500,-43.0391,-7.13932
0.0327600,-43.1078,-7.16720
0.0327700,-41.9297,-6.98869
0.0327800,-41.5744,-6.97935
